imdb_title_id,total_votes,mean_vote
tt0022236,1091,6.6
tt0022243,596,5.5
tt0022246,473,7.9
tt0022251,2143,7.1
tt0022254,754,6.2
tt0022259,209,7
tt0022261,126,6.7
tt0022264,1264,7.4
tt0022265,273,4.5
tt0022268,2719,6.9
tt0022273,235,6.6
tt0022274,157,6.8
tt0022276,1643,7
tt0022279,1049,6.9
tt0022285,191,6.6
tt0022286,17299,7.7
tt0022289,350,7.2
tt0022290,171,6.6
tt0022293,317,6.1
tt0022296,123,6.4
tt0022297,189,6.5
tt0022303,239,6.6
tt0022308,255,5.9
tt0022317,146,4.7
tt0022321,234,6.6
tt0022326,150,6
tt0022331,228,6.1
tt0022335,1175,7.2
tt0022339,191,7.1
tt0022353,280,5.9
tt0022357,740,6.5
tt0022360,412,7
tt0022373,316,6
tt0022381,109,5.3
tt0022382,420,5.7
tt0022386,787,6.7
tt0022391,136,5.2
tt0022395,2809,5.9
tt0022397,670,6.3
tt0022403,1722,7
tt0022404,344,6.7
tt0022409,114,4.4
tt0022412,165,6.2
tt0022418,216,5.6
tt0022425,295,6.2
tt0022428,344,6.5
tt0022430,551,6.4
tt0022432,135,5.7
tt0022433,102,6.9
tt0022435,411,6.1
tt0022436,1527,7.7
tt0022437,175,6.1
tt0022440,280,6.2
tt0022444,198,6.4
tt0022453,1074,6.6
tt0022454,1741,7
tt0022458,4879,7.5
tt0022463,155,6.5
tt0022469,654,6.7
tt0022478,407,5.7
tt0022481,116,6.1
tt0022484,222,5.9
tt0022485,1220,7.3
tt0022489,1330,7.8
tt0022495,868,6.5
tt0022500,162,6.7
tt0022501,248,6.7
tt0022517,360,6.8
tt0022523,216,6.1
tt0022535,105,6.2
tt0022537,140,6.3
tt0022550,2406,7.5
tt0022551,638,6.7
tt0022572,120,6.3
tt0022582,157,6.6
tt0022599,4004,7.5
tt0022613,263,6.9
tt0022614,291,6.2
tt0022615,378,6.6
tt0022619,240,6.1
tt0022626,1782,7.5
tt0022628,964,6.5
tt0022635,460,7.3
tt0022639,946,7.1
tt0022641,572,6.6
tt0022644,131,6.4
tt0022651,544,7.2
tt0022660,1070,6.9
tt0022663,222,6.3
tt0022675,188,7.2
tt0022676,533,6.3
tt0022681,465,6
tt0022682,228,7.3
tt0022685,1454,6.7
tt0022689,1068,6.1
tt0022694,1117,6.9
tt0022696,473,7.2
tt0022698,4255,7.2
tt0022699,200,5.1
tt0022700,1114,7.9
tt0022718,5046,7.4
tt0022725,838,7.6
tt0022731,224,5.7
tt0022733,117,6.8
tt0022735,1438,7.2
tt0022737,677,7.2
tt0022748,277,5.6
tt0022751,332,6.2
tt0022753,869,6.4
tt0022755,411,7.7
tt0022775,888,6.9
tt0022778,237,6.5
tt0022784,274,6.1
tt0022787,1189,7.4
tt0022788,272,6.5
tt0022789,147,6.1
tt0022792,1028,6.4
tt0022796,557,7
tt0022799,106,6.2
tt0022802,1012,7.3
tt0022814,452,6.4
tt0022824,122,6.1
tt0022827,2739,6.5
tt0022834,1593,7.7
tt0022835,12225,7.6
tt0022854,891,7.1
tt0022864,122,6.1
tt0022867,2093,6.8
tt0022869,201,6.4
tt0022873,470,6.9
tt0022876,271,6.7
tt0022877,1486,7.2
tt0022879,4957,6.6
tt0022882,496,7.8
tt0022888,101,6.5
tt0022890,228,6.1
tt0022897,506,6.5
tt0022905,1283,7
tt0022913,41173,7.9
tt0022918,177,5.9
tt0022924,153,6.4
tt0022934,102,5.5
tt0022938,235,6.3
tt0022941,129,4.8
tt0022958,16927,7.5
tt0022961,357,6.5
tt0022970,183,7.2
tt0022971,481,6.5
tt0022979,722,6.4
tt0022981,559,5.7
tt0022987,506,6.5
tt0022990,570,6.9
tt0022991,1051,6.3
tt0023002,503,6.1
tt0023007,438,6.8
tt0023013,176,6.4
tt0023027,11594,7.7
tt0023028,893,6.6
tt0023034,207,5.8
tt0023038,493,5.8
tt0023042,11390,7.9
tt0023049,1566,7.2
tt0023055,155,6.6
tt0023066,152,6.1
tt0023071,208,6.9
tt0023074,1745,7.4
tt0023088,474,7.3
tt0023092,126,5.5
tt0023101,805,6.7
tt0023104,614,6.8
tt0023108,223,6.5
tt0023109,136,6.2
tt0023110,291,6.6
tt0023117,317,6.4
tt0023119,119,5.9
tt0023121,262,7.2
tt0023125,704,6.7
tt0023132,405,6.8
tt0023139,355,6.6
tt0023145,271,5.9
tt0023151,621,6.5
tt0023153,389,6
tt0023157,381,6.5
tt0023158,3497,7.6
tt0023162,129,6.2
tt0023169,281,6.3
tt0023175,438,6.6
tt0023180,561,6.7
tt0023181,922,7.5
tt0023187,155,6.5
tt0023190,202,6.8
tt0023194,2960,6.4
tt0023196,3209,6.8
tt0023198,469,7
tt0023202,823,6.7
tt0023208,104,6.4
tt0023209,157,6
tt0023213,825,6.8
tt0023221,134,5.4
tt0023225,1040,7.1
tt0023228,124,6.5
tt0023230,451,6.2
tt0023236,795,4.3
tt0023238,10149,7.2
tt0023240,449,7.1
tt0023241,1321,7.2
tt0023243,360,5.8
tt0023245,22728,7.3
tt0023247,103,5
tt0023249,3691,6.4
tt0023261,300,6.9
tt0023262,182,5.6
tt0023266,615,6.9
tt0023268,335,7.1
tt0023271,317,7
tt0023277,1018,6.8
tt0023278,292,6.8
tt0023284,645,6.8
tt0023285,4352,5.9
tt0023293,8877,7.3
tt0023302,160,6.9
tt0023303,2078,7.3
tt0023305,3326,8
tt0023316,177,6.6
tt0023322,437,6.2
tt0023326,508,7
tt0023327,1001,7.2
tt0023333,169,5.6
tt0023334,126,6.1
tt0023335,520,6.8
tt0023342,249,6
tt0023345,569,6.9
tt0023349,1046,7.7
tt0023352,240,5.7
tt0023358,203,6.6
tt0023362,1368,6.5
tt0023369,2318,7
tt0023374,901,6.7
tt0023382,3716,7.4
tt0023384,173,5.8
tt0023385,2650,7.2
tt0023394,897,6.9
tt0023395,3895,6
tt0023396,560,5.6
tt0023406,100,5.5
tt0023407,200,6.4
tt0023410,420,6.7
tt0023424,182,4.8
tt0023427,24697,7.7
tt0023447,236,6
tt0023450,450,6.9
tt0023455,104,6.5
tt0023456,325,6.1
tt0023460,131,5.7
tt0023464,618,6.6
tt0023469,484,6.1
tt0023470,1940,7
tt0023472,325,6.6
tt0023478,138,5.4
tt0023479,232,6.2
tt0023480,117,6.4
tt0023486,684,7.2
tt0023488,1100,7.1
tt0023491,1378,7.3
tt0023495,151,5.7
tt0023498,874,6.1
tt0023507,326,6.9
tt0023520,139,5.5
tt0023523,633,5.9
tt0023524,126,5.8
tt0023525,430,6.4
tt0023527,102,7.1
tt0023528,184,5.4
tt0023529,254,6.2
tt0023537,372,7
tt0023545,345,6.4
tt0023549,184,5.7
tt0023551,6864,7.3
tt0023556,1158,6.8
tt0023560,347,6.1
tt0023563,11162,7.7
tt0023567,283,6.3
tt0023580,128,6.8
tt0023581,554,6.4
tt0023582,1092,6.4
tt0023583,669,6
tt0023584,537,6.7
tt0023589,529,6.7
tt0023590,3280,7.3
tt0023594,812,6.5
tt0023601,118,6.9
tt0023604,140,6
tt0023622,12531,8.1
tt0023625,181,6.4
tt0023629,910,7
tt0023631,340,5.8
tt0023634,4781,7.6
tt0023635,157,6.3
tt0023642,784,7
tt0023645,273,7.2
tt0023646,107,6.7
tt0023649,15250,7.5
tt0023652,253,5.7
tt0023655,120,5
tt0023657,153,6.5
tt0023659,625,7.1
tt0023673,129,6.7
tt0023677,251,5.8
tt0023681,565,7.4
tt0023684,246,5.7
tt0023685,395,6.5
tt0023686,2110,7.6
tt0023694,9031,6.5
tt0023701,469,6.3
tt0023706,194,5.4
tt0023716,360,6.3
tt0023719,191,6.6
tt0023720,175,6.5
tt0023729,186,6.6
tt0023731,2345,7.2
tt0023737,297,6.4
tt0023740,101,6.1
tt0023742,258,6.3
tt0023744,232,6.6
tt0023749,106,6.3
tt0023753,1861,6.6
tt0023758,167,6
tt0023759,558,6.3
tt0023761,291,6.6
tt0023769,171,6.5
tt0023775,6055,7.6
tt0023778,489,6.1
tt0023785,345,6.9
tt0023786,708,6.6
tt0023790,263,6.1
tt0023793,226,5.9
tt0023794,695,6.7
tt0023808,127,5
tt0023814,3403,7.1
tt0023816,146,6.3
tt0023817,455,6.8
tt0023818,298,7
tt0023825,2247,7.3
tt0023838,435,7
tt0023842,226,6.5
tt0023846,160,6.2
tt0023847,196,7.1
tt0023848,226,5.9
tt0023856,1078,7
tt0023860,126,6.9
tt0023871,1299,7.7
tt0023872,370,6.6
tt0023876,4442,6
tt0023878,346,6.4
tt0023880,489,6.2
tt0023881,378,8.1
tt0023887,216,6.7
tt0023891,1290,6.4
tt0023893,271,6.4
tt0023896,136,6.1
tt0023899,374,6.1
tt0023900,173,6.3
tt0023902,440,7.4
tt0023909,116,5.9
tt0023911,1079,7.6
tt0023926,1968,6.8
tt0023932,220,6.4
tt0023935,935,6.2
tt0023937,1205,7.4
tt0023938,350,6.4
tt0023939,247,6.8
tt0023940,5548,7.6
tt0023943,1713,7.3
tt0023945,127,6.2
tt0023949,264,7
tt0023955,507,6.6
tt0023956,301,6.7
tt0023957,117,5.9
tt0023960,1064,7
tt0023969,54717,7.9
tt0023973,1024,7.1
tt0023982,442,6.4
tt0023984,141,6
tt0023985,830,6.5
tt0023986,1069,7.3
tt0023990,356,7.2
tt0023992,628,6.8
tt0023993,1183,7
tt0023996,108,6.2
tt0024005,753,7.6
tt0024008,1527,6.7
tt0024025,3275,6.8
tt0024028,4716,7.7
tt0024034,10490,7.6
tt0024037,312,7.1
tt0024040,216,6.5
tt0024044,1150,6.5
tt0024048,162,6.2
tt0024049,333,7.1
tt0024054,336,6.3
tt0024055,2181,6
tt0024062,302,6.8
tt0024067,1699,7.9
tt0024073,175,7.2
tt0024075,411,6.5
tt0024078,261,5.9
tt0024083,731,7
tt0024087,1330,9.1
tt0024090,653,6.8
tt0024092,446,6.5
tt0024097,146,6.3
tt0024100,432,6.7
tt0024104,127,6.7
tt0024120,657,7.1
tt0024122,301,6.7
tt0024124,578,5.9
tt0024127,1620,8.5
tt0024130,1313,7
tt0024139,229,7.1
tt0024144,538,7.2
tt0024151,470,6.4
tt0024157,155,6.9
tt0024160,284,6
tt0024161,149,7
tt0024166,2837,7.1
tt0024170,240,6.3
tt0024176,247,5.2
tt0024183,1160,7.2
tt0024184,29291,7.6
tt0024188,7933,7.5
tt0024193,109,6.9
tt0024199,124,5.5
tt0024210,2972,7
tt0024211,475,6.5
tt0024214,448,7.1
tt0024216,77507,7.8
tt0024219,132,6.8
tt0024221,188,6.8
tt0024222,334,6.8
tt0024236,160,6.3
tt0024238,1324,6.8
tt0024239,1533,7.1
tt0024240,3709,7.5
tt0024252,1281,7.4
tt0024257,447,6.9
tt0024258,402,6.7
tt0024262,1109,7.1
tt0024264,6254,7.3
tt0024266,126,6.2
tt0024269,218,7.2
tt0024276,135,6.5
tt0024288,141,6.4
tt0024293,441,5.6
tt0024301,153,5.8
tt0024302,1321,7.3
tt0024307,353,6.7
tt0024308,176,6.6
tt0024310,104,7.2
tt0024314,1370,7.1
tt0024320,242,6
tt0024323,249,6.2
tt0024325,301,6.5
tt0024334,1196,7.1
tt0024339,413,6.8
tt0024353,2589,6.6
tt0024359,447,6.3
tt0024360,953,6.7
tt0024368,4509,6.9
tt0024373,276,6.4
tt0024381,766,6.4
tt0024382,454,5.8
tt0024388,323,6.2
tt0024396,221,6.7
tt0024402,868,7.4
tt0024405,310,5.2
tt0024411,440,7
tt0024414,544,6.7
tt0024418,315,7.5
tt0024421,651,6.5
tt0024426,855,7
tt0024429,251,6.4
tt0024433,1369,8
tt0024435,879,7
tt0024436,638,7.3
tt0024443,112,5.7
tt0024444,101,5.8
tt0024448,143,6.7
tt0024450,1363,7.2
tt0024453,533,7.4
tt0024455,119,6.6
tt0024465,579,6.9
tt0024470,123,7.1
tt0024471,577,6.7
tt0024473,3598,7.1
tt0024475,689,6.5
tt0024476,535,6.3
tt0024480,318,7.3
tt0024484,734,6.8
tt0024496,252,5.8
tt0024500,908,5.7
tt0024501,163,6.2
tt0024506,347,5.8
tt0024507,559,7.2
tt0024514,183,6.8
tt0024516,1032,5.6
tt0024524,139,6.4
tt0024537,303,6.7
tt0024538,645,6.6
tt0024539,578,7.2
tt0024548,5256,6.5
tt0024549,361,6
tt0024553,137,6.1
tt0024554,822,5.5
tt0024559,140,6.1
tt0024560,396,7.2
tt0024561,500,7
tt0024570,123,6.7
tt0024590,237,6.6
tt0024592,339,5.7
tt0024593,3835,5.9
tt0024594,159,6.1
tt0024598,613,6.9
tt0024600,153,7.1
tt0024601,7655,7.7
tt0024605,334,5.9
tt0024609,213,6.2
tt0024610,731,6.9
tt0024616,206,6.2
tt0024617,1186,7.2
tt0024620,409,7
tt0024625,803,5.7
tt0024628,105,5.1
tt0024631,541,6.3
tt0024633,356,6.8
tt0024641,352,7.3
tt0024645,585,5.8
tt0024647,472,6.1
tt0024656,125,6.8
tt0024663,352,5.7
tt0024664,374,6.8
tt0024668,107,6.7
tt0024672,418,7.1
tt0024674,458,6.6
tt0024675,967,6
tt0024676,783,7.1
tt0024679,236,6
tt0024684,795,6.9
tt0024685,532,6.8
tt0024696,130,7.2
tt0024701,596,7.2
tt0024704,307,6.9
tt0024710,346,7.2
tt0024727,2137,5.8
tt0024728,130,6.8
tt0024736,374,7
tt0024742,172,6.6
tt0024747,1253,6.1
tt0024757,212,6.2
tt0024762,405,5.7
tt0024763,880,7
tt0024768,152,5.6
tt0024769,297,6.5
tt0024770,350,6.2
tt0024771,179,6.2
tt0024772,1771,7.5
tt0024781,188,6.6
tt0024782,155,4.7
tt0024785,941,7.5
tt0024786,382,6.9
tt0024787,440,5
tt0024793,436,7.2
tt0024800,419,6.8
tt0024805,828,5.4
tt0024808,114,6.1
tt0024809,301,7.2
tt0024816,333,6.1
tt0024819,374,6.4
tt0024830,293,7.4
tt0024831,1057,7.2
tt0024844,14140,7.7
tt0024851,210,6.2
tt0024852,5901,7.5
tt0024854,834,6.8
tt0024855,256,6.2
tt0024865,1598,7.1
tt0024867,218,6.3
tt0024868,143,6.1
tt0024873,581,6.6
tt0024890,824,6.7
tt0024892,151,6.4
tt0024894,9155,7.2
tt0024895,534,6.1
tt0024897,207,6.3
tt0024902,1353,5.6
tt0024903,276,6.8
tt0024906,991,6.3
tt0024910,115,5.9
tt0024914,1976,7.4
tt0024915,460,6.2
tt0024916,881,6.7
tt0024932,294,7.2
tt0024933,263,6.5
tt0024939,163,5.8
tt0024951,658,7.7
tt0024952,102,6.3
tt0024958,658,7
tt0024960,365,6.8
tt0024961,1133,6.9
tt0024962,560,6.6
tt0024963,786,6.2
tt0024965,275,6.2
tt0024966,1120,7.4
tt0024968,1813,7.6
tt0024969,422,7.9
tt0024978,127,6.5
tt0024981,190,6.3
tt0024989,954,6.8
tt0024991,3331,6.9
tt0024992,260,6.6
tt0025004,2399,7.6
tt0025009,413,7.1
tt0025011,132,6.9
tt0025025,151,6.4
tt0025028,1773,7.2
tt0025031,266,6.2
tt0025034,401,6.4
tt0025037,1631,7.2
tt0025038,151,6.1
tt0025039,287,6.4
tt0025040,117,6.8
tt0025043,164,6.5
tt0025046,158,6.5
tt0025062,156,7.2
tt0025066,178,5
tt0025068,269,6.4
tt0025069,462,6.5
tt0025075,111,3.7
tt0025076,300,6.8
tt0025091,1387,7
tt0025094,483,7
tt0025100,149,7.1
tt0025101,1306,7.2
tt0025117,433,6.6
tt0025118,152,5.8
tt0025119,217,6.3
tt0025124,629,5.9
tt0025129,1401,7.2
tt0025132,1057,6.4
tt0025134,517,6.3
tt0025151,182,6.6
tt0025161,838,6.7
tt0025163,443,6.7
tt0025164,6797,7.6
tt0025165,131,6.5
tt0025169,410,6
tt0025170,122,5.4
tt0025173,1030,6.8
tt0025176,112,6.1
tt0025189,178,6.9
tt0025191,212,6.6
tt0025194,100,5.6
tt0025198,336,7.2
tt0025202,168,6.2
tt0025204,229,5.3
tt0025214,395,6.5
tt0025219,235,6.9
tt0025222,142,5.8
tt0025223,140,6.3
tt0025226,513,6.5
tt0025228,576,7.2
tt0025238,808,6.5
tt0025239,101,7
tt0025248,179,7.3
tt0025250,448,7
tt0025251,680,7.1
tt0025254,401,6.7
tt0025256,118,6.2
tt0025263,768,6.3
tt0025271,257,5.2
tt0025272,989,6.7
tt0025273,848,6.8
tt0025284,113,6
tt0025290,350,6.5
tt0025301,4013,7.7
tt0025303,151,6.3
tt0025316,91400,8
tt0025318,4807,7.5
tt0025323,329,4.5
tt0025329,172,6.8
tt0025330,1563,7.2
tt0025333,309,6.2
tt0025335,1923,6.5
tt0025338,288,7
tt0025340,320,6.2
tt0025342,110,6.3
tt0025345,303,6.1
tt0025346,388,6
tt0025347,454,7.4
tt0025349,102,4.7
tt0025351,530,6.2
tt0025362,102,6.6
tt0025363,256,6.4
tt0025366,450,6.7
tt0025371,113,5.2
tt0025373,833,5.4
tt0025384,123,5.1
tt0025391,169,4.1
tt0025393,249,6.8
tt0025397,1029,6.9
tt0025408,439,7.5
tt0025409,673,6.5
tt0025410,1160,7.2
tt0025417,132,6.7
tt0025418,126,6.6
tt0025420,195,5.1
tt0025421,161,4.2
tt0025422,410,6.2
tt0025423,2942,6.9
tt0025426,232,5.8
tt0025440,1029,5.8
tt0025442,341,6.7
tt0025443,216,6.5
tt0025452,16558,6.9
tt0025453,130,7.1
tt0025455,948,5.4
tt0025459,574,6.4
tt0025461,626,7
tt0025464,3514,7.2
tt0025465,2100,3.9
tt0025471,182,6.7
tt0025472,292,5.8
tt0025478,289,7.4
tt0025479,209,7.1
tt0025480,657,6.2
tt0025489,597,6.5
tt0025492,164,5.8
tt0025493,2498,7.4
tt0025494,208,6.3
tt0025499,770,5.7
tt0025500,182,6.6
tt0025509,1501,7.6
tt0025510,212,6.4
tt0025514,103,5.2
tt0025515,253,5.4
tt0025520,115,6.7
tt0025523,190,6.4
tt0025524,326,7.3
tt0025529,574,6.8
tt0025530,195,6.2
tt0025531,130,5.4
tt0025532,553,7
tt0025533,203,5.8
tt0025536,949,7.9
tt0025543,369,4.7
tt0025546,410,7.1
tt0025555,201,6.2
tt0025566,415,6.9
tt0025569,386,7.2
tt0025579,178,6.3
tt0025580,861,6.7
tt0025586,6194,7.3
tt0025590,865,7.7
tt0025596,144,6.9
tt0025600,343,6.9
tt0025601,511,6
tt0025607,1288,7.9
tt0025610,1678,7.1
tt0025611,148,5.6
tt0025617,1241,6.7
tt0025619,313,6.4
tt0025629,114,6
tt0025644,109,6.3
tt0025645,106,6
tt0025671,109,6.8
tt0025674,100,6.3
tt0025681,538,6.4
tt0025691,212,7.6
tt0025699,881,5.6
tt0025704,235,6
tt0025709,140,5.8
tt0025710,173,5.7
tt0025712,254,6.1
tt0025718,736,6.5
tt0025720,499,6.5
tt0025725,261,5
tt0025731,565,7
tt0025740,1135,6.9
tt0025746,5688,7.6
tt0025747,312,5.5
tt0025748,3759,7.7
tt0025755,544,6.4
tt0025759,110,6
tt0025762,136,6.1
tt0025763,133,6.9
tt0025774,131,6.4
tt0025785,196,5.9
tt0025788,166,6.9
tt0025791,719,7.4
tt0025797,286,6.9
tt0025799,586,6.9
tt0025803,435,5.8
tt0025805,176,6.4
tt0025809,247,6.4
tt0025822,683,5.6
tt0025826,357,7
tt0025828,364,6.5
tt0025829,450,5.9
tt0025830,948,5.4
tt0025833,407,6.1
tt0025836,181,6.1
tt0025838,128,6.2
tt0025841,187,7
tt0025843,132,5.3
tt0025844,223,6.6
tt0025850,213,5.9
tt0025862,4704,7.8
tt0025878,25805,8.1
tt0025880,781,6.9
tt0025882,288,6.3
tt0025883,261,6.5
tt0025893,187,5.9
tt0025898,1478,7.3
tt0025903,734,5.6
tt0025905,146,6.4
tt0025907,2340,7.2
tt0025919,5637,7.7
tt0025920,363,6.5
tt0025923,113,6.6
tt0025929,2771,7.6
tt0025935,497,6.5
tt0025939,275,6.1
tt0025942,102,6.5
tt0025943,140,7
tt0025945,163,6.1
tt0025946,832,7.2
tt0025948,1160,6.5
tt0025954,204,6
tt0025964,400,6.4
tt0025965,708,6.3
tt0025966,207,6.7
tt0025967,126,6.1
tt0025969,798,5.6
tt0025973,355,6.8
tt0025982,129,6.1
tt0025983,293,6.8
tt0025989,181,6.8
tt0026003,309,6.1
tt0026006,186,6.4
tt0026007,560,7
tt0026008,302,6
tt0026015,147,6.8
tt0026017,938,7.6
tt0026019,287,7.3
tt0026023,482,6.6
tt0026029,50519,7.8
tt0026040,351,6.4
tt0026043,684,6.5
tt0026045,123,6.4
tt0026046,659,7
tt0026047,150,6.1
tt0026055,612,6.2
tt0026056,3673,7
tt0026069,127,6.9
tt0026071,4843,7.1
tt0026073,1528,6.8
tt0026075,204,6
tt0026082,165,6.9
tt0026085,129,5.8
tt0026092,224,5.9
tt0026095,570,7.1
tt0026097,1503,6.8
tt0026101,127,6.7
tt0026104,870,6.2
tt0026107,129,6.1
tt0026113,252,6
tt0026117,320,6.2
tt0026120,224,6.6
tt0026121,737,6.6
tt0026123,1600,7.1
tt0026124,268,6.9
tt0026126,1732,7
tt0026129,1492,7.3
tt0026132,390,6.8
tt0026134,462,6
tt0026137,143,6.5
tt0026138,42196,7.8
tt0026139,196,6.4
tt0026142,232,6.6
tt0026143,279,5
tt0026144,1521,6.9
tt0026164,1811,6.9
tt0026174,12731,7.8
tt0026179,119,5.9
tt0026180,170,6.6
tt0026184,744,6.9
tt0026185,570,6.7
tt0026187,525,6.2
tt0026191,610,6.9
tt0026195,137,4.9
tt0026197,1786,7.3
tt0026198,1461,7.8
tt0026199,1325,7.7
tt0026205,2229,7.1
tt0026209,220,4
tt0026211,103,6
tt0026216,249,5.2
tt0026221,360,6.5
tt0026230,380,5
tt0026245,199,6.4
tt0026246,1723,7
tt0026249,990,6.7
tt0026252,1659,7.1
tt0026261,2761,7.2
tt0026262,703,6.8
tt0026264,683,6.9
tt0026266,3670,7.5
tt0026267,984,5.4
tt0026273,803,5.6
tt0026275,326,6.2
tt0026276,2942,7.1
tt0026277,182,7
tt0026279,106,5.5
tt0026280,121,6.6
tt0026289,285,6.2
tt0026292,164,6.9
tt0026293,387,6.7
tt0026301,118,7.2
tt0026303,181,6.8
tt0026313,224,6.2
tt0026315,144,6
tt0026325,125,7
tt0026333,112,6
tt0026338,332,6.6
tt0026343,163,6.7
tt0026361,432,7.1
tt0026363,182,6
tt0026369,166,6
tt0026373,243,6.8
tt0026377,139,6.5
tt0026378,157,7.4
tt0026385,496,6.3
tt0026388,1273,7.2
tt0026393,3502,7.2
tt0026400,298,7.1
tt0026402,149,7
tt0026403,151,6.2
tt0026406,1633,6.9
tt0026409,453,7.1
tt0026413,1089,7.2
tt0026416,331,7.1
tt0026417,538,6
tt0026418,331,6.6
tt0026419,425,6.8
tt0026420,182,6.1
tt0026421,2401,7.4
tt0026424,1195,7.6
tt0026426,299,6.8
tt0026431,187,6.2
tt0026432,120,5.8
tt0026444,185,6.6
tt0026446,152,7.1
tt0026452,1468,7.2
tt0026465,128,6.3
tt0026491,140,6.4
tt0026493,277,7.2
tt0026505,243,6.3
tt0026507,426,5.7
tt0026508,347,7.2
tt0026519,1164,7.1
tt0026523,278,6.4
tt0026524,106,6.8
tt0026525,430,6.6
tt0026529,5571,7.5
tt0026534,618,6.4
tt0026542,164,6.4
tt0026549,113,6.8
tt0026556,152,6.7
tt0026564,1154,7.6
tt0026571,153,6.4
tt0026599,122,6.2
tt0026605,907,6.5
tt0026606,129,7.1
tt0026607,412,6.2
tt0026609,147,6.3
tt0026614,391,5.4
tt0026621,161,6.7
tt0026629,142,7.1
tt0026632,240,6.1
tt0026641,1367,7
tt0026643,2548,7.2
tt0026644,294,6
tt0026646,105,7.1
tt0026647,118,6.9
tt0026656,117,6.4
tt0026660,204,6.1
tt0026663,4339,7.3
tt0026667,750,7.1
tt0026671,205,6.7
tt0026675,341,7.1
tt0026676,1071,7.7
tt0026682,185,6.7
tt0026683,711,4.1
tt0026684,200,7.1
tt0026685,4247,6.4
tt0026688,245,6.8
tt0026689,106,6.5
tt0026692,127,7.4
tt0026703,157,7
tt0026711,147,4.9
tt0026714,3094,7.1
tt0026720,124,7.2
tt0026721,229,6.1
tt0026723,449,6.9
tt0026725,3279,7.4
tt0026737,244,6.1
tt0026739,976,6.9
tt0026740,552,4.5
tt0026742,202,5.8
tt0026743,274,6.1
tt0026744,666,7
tt0026747,101,7.1
tt0026752,20336,7.7
tt0026755,664,5
tt0026756,161,5.6
tt0026758,392,6.7
tt0026759,679,5.8
tt0026762,108,6.9
tt0026768,1168,7.2
tt0026772,265,5.6
tt0026773,146,5
tt0026774,206,5.4
tt0026775,203,6.4
tt0026778,30030,8
tt0026781,327,6.3
tt0026784,260,6.9
tt0026787,675,6.1
tt0026793,251,6.7
tt0026799,146,6.5
tt0026805,228,6.5
tt0026811,121,6.3
tt0026818,101,5.5
tt0026819,309,6.3
tt0026830,249,7.1
tt0026831,189,7
tt0026835,427,6.7
tt0026839,174,6.7
tt0026840,1235,8
tt0026846,756,5.3
tt0026852,383,6.9
tt0026854,235,7.3
tt0026859,121,7
tt0026864,147,6.6
tt0026865,203,6.7
tt0026866,1810,7.2
tt0026867,403,6.6
tt0026868,485,6.3
tt0026886,115,6.5
tt0026891,401,6.5
tt0026893,261,6.8
tt0026895,519,6.8
tt0026897,161,6.6
tt0026901,137,6.1
tt0026908,533,5.6
tt0026910,114,6.2
tt0026912,4477,7.1
tt0026914,1019,6.6
tt0026917,126,5.9
tt0026919,180,6.1
tt0026921,450,7
tt0026922,665,6.6
tt0026926,193,6.4
tt0026932,837,6.4
tt0026934,138,6.5
tt0026939,238,5.8
tt0026942,2860,7.3
tt0026955,3587,7.7
tt0026956,116,6
tt0026966,507,5.8
tt0026970,260,6.7
tt0026971,166,4.6
tt0026972,1822,6.8
tt0026973,424,6.2
tt0026978,249,6
tt0026980,233,6.5
tt0026982,117,6.6
tt0026983,1446,6.6
tt0026984,110,6.9
tt0026986,566,6.7
tt0026988,257,6.4
tt0026991,152,5.6
tt0026992,132,7
tt0027000,130,6.7
tt0027018,145,6.6
tt0027020,153,6.1
tt0027028,208,6.3
tt0027029,825,7
tt0027033,229,6.4
tt0027040,1181,7
tt0027041,126,6.2
tt0027042,952,7.3
tt0027050,397,7.1
tt0027053,125,5.7
tt0027055,107,7.2
tt0027057,102,4.8
tt0027062,215,6
tt0027064,109,6.2
tt0027067,3544,6.3
tt0027075,5008,7.6
tt0027076,903,7.3
tt0027087,791,5.3
tt0027088,178,6.7
tt0027090,113,6.6
tt0027099,309,6.2
tt0027110,156,6.1
tt0027118,1231,7.3
tt0027125,17004,7.8
tt0027131,742,6.3
tt0027133,353,6.9
tt0027136,521,6
tt0027138,347,7.3
tt0027139,112,7
tt0027163,100,6.8
tt0027164,297,6.1
tt0027166,153,6
tt0027185,163,6.4
tt0027188,387,6.5
tt0027189,764,6.8
tt0027194,4745,6.6
tt0027196,196,6.2
tt0027200,430,5.9
tt0027204,247,6.4
tt0027205,598,6.8
tt0027207,105,6.6
tt0027214,2281,7.4
tt0027221,532,6.6
tt0027227,311,6.7
tt0027228,536,6.3
tt0027231,145,6.9
tt0027235,233,7
tt0027240,617,7.2
tt0027244,120,6.8
tt0027247,111,6.2
tt0027250,270,5.9
tt0027254,369,7.5
tt0027255,144,5.8
tt0027256,104,7
tt0027258,584,6.6
tt0027260,9231,7.8
tt0027276,100,7
tt0027277,134,7
tt0027286,1617,6.4
tt0027293,285,6.2
tt0027300,1584,6.5
tt0027302,290,6.7
tt0027307,893,7.2
tt0027311,665,6.1
tt0027331,498,6.4
tt0027332,177,6.9
tt0027336,2911,7.5
tt0027342,1031,7.4
tt0027345,277,6.5
tt0027356,261,6.2
tt0027357,688,6.7
tt0027358,109,5.4
tt0027361,227,6.1
